"word","freq"
"destapando",1
"destigmitization",1
"destin",1
"destinado",1
"destino",1
"destiny",1
"destroying",1
"destrucción",1
"desventajas",1
"detachment",1
"details",1
"detainable",1
"detained",1
"detat",1
"détenteur",1
"deter",1
"determinaciones",1
"determinacy",1
"determinates",1
"determinations",1
"determinazione",1
"determinismele",1
"determinisms",1
"determinites",1
"deterring",1
"deterritorialization–reterritorialization",1
"détour",1
"detox",1
"detrás",1
"detroit",1
"détudes",1
"deus",1
"deuss’",1
"deuxième",1
"devaluing",1
"devant",1
"devedesetih",1
"devedora",1
"developement",1
"developingcountry",1
"development’",1
"developmentâ€“economic",1
"developmentafrican",1
"developmentalism",1
"developmentalists",1
"developmentempirical",1
"developmentrelevant",1
"developppement",1
"develpment",1
"deviant”",1
"deviation",1
"deviations",1
"devidence",1
"devient",1
"devil",1
"devil’s",1
"devils",1
"devisen",1
"devising",1
"devlet",1
"devleti’nde",1
"devnyadobrich",1
"devouring",1
"devreden",1
"dexportation",1
"dexterity",1
"dezbaterii",1
"dezechilibre",1
"dezentralen",1
"dgdpartner",1
"dhaanya",1
"dhydrogène",1
"dï¿½but",1
"dï¿½buts",1
"dï¿½innovation",1
"dï¿½un",1
"día",1
"diabetic",1
"diacronică",1
"diagnosed",1
"diagnosing",1
"diagrama",1
"dialectique",1
"dialettica",1
"dialogic",1
"diálogos",1
"dialogues",1
"diario",1
"diáspora",1
"dichotomic",1
"dick",1
"dictates",1
"dictatures",1
"dicționar",1
"didactic",1
"diderot",1
"didi",1
"diego—tijuana",1
"diegotijuana",1
"dies",1
"dieta",1
"diez",1
"diferenças",1
"diferenciado",1
"difference‐in‐differences",1
"differentiating",1
"differentiel",1
"differing",1
"differs",1
"diffraction",1
"diffractive",1
"diffuse",1
"diffusée",1
"diffusing",1
"dificuldade",1
"dificultad",1
"dificultades",1
"digitale",1
"digitalera",1
"digitalizada",1
"dijo",1
"dilema",1
"dilemmaevidence",1
"dillemas",1
"dillon",1
"dimensão",1
"dimensión",1
"dimensional",1
"dimensionen",1
"dimensiones",1
"diminish",1
"diminution",1
"dimming",1
"dinamarca",1
"dinámico",1
"dinâmico",1
"dinamik",1
"dinamismo",1
"dincecco",1
"dinclusion",1
"dine",1
"dinfluence",1
"dinformation",1
"dintégration",1
"dintérêt",1
"dinternationalisation",1
"dintorni",1
"diocese",1
"diocletians",1
"diphtheria",1
"diplomas",1
"diplomatice",1
"diplomatiques",1
"diplomats",1
"diploxatodon",1
"dips",1
"diputaciones",1
"dire",1
"direção",1
"direccion",1
"directeurs",1
"directive",1
"directly",1
"directo",1
"directoire",1
"director",1
"directorate",1
"directores",1
"directories",1
"directors’",1
"directorships",1
"directory",1
"directs",1
"direitos",1
"dirigeants",1
"dirigida",1
"diritti",1
"disabilities—does",1
"disabilityrelated",1
"disadvantageous",1
"disadvantages—empirical",1
"disagreements",1
"disappointing",1
"disappointment",1
"disarmament",1
"disassegration",1
"disaster–migration–violent",1
"disaster’",1
"disbalance",1
"discerning",1
"discharge",1
"disciplin",1
"disciplina",1
"disciplinamiento",1
"disciplinar",1
"disciplinares",1
"disciplinarized",1
"disciplinas",1
"disconnections",1
"discontinuidad",1
"discontinuidades",1
"discontinuities",1
"discordant",1
"discounted",1
"discounts",1
"discourage",1
"discrepancias",1
"discriminant",1
"discriminate",1
"discriminating",1
"discursos",1
"discusión",1
"discussao",1
"discussing",1
"discussione",1
"diseguaglianza",1
"diseï¿½o",1
"disembedded",1
"disenrollment",1
"disenso",1
"disentailment",1
"disguise",1
"disillusionment",1
"disimpiego",1
"disinflationary",1
"disinfodemic",1
"disintegrating",1
"disintermediation",1
"dismal",1
"dismantled",1
"dismantlement",1
"disney—visualizing",1
"disneylimpics",1
"disneypixar",1
"disoluţiei",1
"disorganization",1
"disorient",1
"disparités",1
"dispensing",1
"dispersals",1
"displacements",1
"displacing",1
"displayed",1
"displaying",1
"disponibilidades",1
"disponibles",1
"disposable",1
"dispositional",1
"dispositions",1
"dispositivi",1
"dispossessed",1
"disproportionately",1
"disraël",1
"disrupting",1
"disruptions—remote",1
"disrupts",1
"disseminating",1
"dissens",1
"dissensus",1
"dissenting",1
"dissenziente",1
"dissimilarity",1
"dissipating",1
"dissipation",1
"dissolving",1
"dissonancebased",1
"distances",1
"distinción",1
"distinctes",1
"distinction",1
"distinctions",1
"distinguish",1
"distinguished",1
"distinguishing",1
"distortionary",1
"distorts",1
"distraction",1
"distressthe",1
"distretto",1
"distribucion",1
"distribución",1
"distributionand",1
"distributiva",1
"distributivas",1
"distributivebargaining",1
"distributors",1
"district’",1
"distritos",1
"disturbing",1
"disturbios",1
"disunity",1
"disutility",1
"disziplinhistorische",1
"ditalie",1
"dittature",1
"diventato",1
"diverfence",1
"divergence’",1
"divergence”",1
"divergencia",1
"diversas",1
"diversidade",1
"diversificação",1
"diversificación",1
"diversified",1
"diversify",1
"diversions",1
"diversity—towards",1
"diversity”",1
"diversityrelated",1
"diversos",1
"divert",1
"divestiture",1
"divestments",1
"dividend”",1
"dividendes",1
"dividens",1
"dividido",1
"divididos",1
"divination",1
"divine",1
"divisione",1
"diviso",1
"divorced",1
"divorcio",1
"divorţul",1
"diw",1
"dix",1
"dışişleri",1
"dışı",1
"djia",1
"djibouti",1
"dkmt",1
"dl",1
"dla",1
"dluhu",1
"do”",1
"doba",1
"dobbsweezy",1
"době",1
"dobligations",1
"dobrev",1
"dobročinné",1
"dobrowolski’s",1
"dobrowolskiego",1
"doctorate",1
"doctorates",1
"doctrinal",1
"docudramas",1
"documentară",1
"documentaries",1
"documented",1
"ðºð°ñ‚ð°",1
"dogana",1
"doggietogobags",1
"dogmatic",1
"doğu",1
"doğuran",1
"doitil",1
"dokumentation",1
"dolar",1
"dolarização",1
"dolarizada",1
"doležalové",1
"dolinski",1
"dollaro",1
"dollars",1
"domácího",1
"domanda",1
"domani",1
"domars",1
"domeniul",1
"doméstica",1
"domestication",1
"domestici",1
"domesticlevel",1
"doméstico",1
"domiciliarios",1
"domina",1
"dominantes",1
"dominantní",1
"dominanz",1
"dominates",1
"domingo",1
"dominica",1
"dominicana",1
"dominion",1
"dominios",1
"domínios",1
"domino",1
"dona",1
"donatella",1
"donatello",1
"donates",1
"donating",1
"dönemde",1
"động",1
"dongre",1
"donkeys",1
"donne",1
"donnée",1
"donnees",1
"donordesigned",1
"donors",1
"donoso",1
"donusu’",1
"donut",1
"door’",1
"doorstep",1
"dopo",1
"doppiodivario”",1
"doscientos",1
"dose",1
"dôsledky",1
"dosocial",1
"dot",1
"dots",1
"doubledigit",1
"doubtful",1
"douglas",1
"douro",1
"doutrinária",1
"downfall",1
"downside",1
"downsize",1
"downtime",1
"downwardly",1
"downwards",1
"dowries",1
"drachmasterling",1
"drage",1
"drainage",1
"drawings",1
"dreamer",1
"dreaming",1
"dreißig",1
"drennan",1
"drept",1
"dresden",1
"dress",1
"dressing",1
"drezner’s",1
"dri",1
"drifts",1
"dringend",1
"drinkingmilk",1
"drinks",1
"drip",1
"dritten",1
"drivebased",1
"driver’s",1
"driverless",1
"driversdriven",1
"drivingside",1
"drobak",1
"drodze",1
"drohende",1
"drone",1
"dropout",1
"drosera",1
"droughtinduced",1
"droughtrelated",1
"druck",1
"druge",1
"drugiej",1
"drugrelated",1
"druguse",1
"druhé",1
"družstevnictví",1
"dry’",1
"dryâ€",1
"drylands",1
"dualcareer",1
"dualearner",1
"dualismo",1
"dualiste",1
"dualistic",1
"duality",1
"dualtrack",1
"dubai’s",1
"dubuque",1
"ducats",1
"duchies",1
"důchodu",1
"dudley",1
"duffys",1
"duke",1
"dumbo",1
"dummies",1
"dunav",1
"dunbar",1
"dunkle",1
"dünya",1
"dunyada",1
"duo",1
"duopol",1
"duopolies",1
"duopoly",1
"duplication",1
"dupuit",1
"durã©e",1
"durabil",1
"durabila",1
"durabilă",1
"durabile",1
"durability",1
"durablegoods",1
"durables",1
"duradero",1
"duraderos",1
"durationdependent",1
"durations",1
"durée’",1
"durham",1
"durkheimian",1
"durng",1
"dutchgerman",1
"duterte’s",1
"dutertes",1
"dveloppement",1
"dvěma",1
"dwell",1
"dwelling",1
"dwi",1
"dwindling",1
"dyads",1
"dydaktyki",1
"dynamical",1
"dynamics—issues",1
"dynamik",1
"dynamite",1
"dyscypliny",1
"dysgenic",1
"dyslexic",1
"dysregulation",1
"dystopian",1
"dystopiautopia",1
"dzansi",1
"dzialalnosc",1
"dziejach",1
"é",1
"eap",1
"earlyeducation",1
"earlynineteenthcentury",1
"earlyreform",1
"earlystage",1
"earlyth",1
"earlytwentiethcentury",1
"earnout",1
"earth",1
"earth”",1
"earths",1
"easter",1
"easteuropean",1
"easts",1
"eat",1
"eater",1
"eaux",1
"eba",1
"ebanking",1
"ébano",1
"ebb",1
"ebrei",1
"ec",1
"écart",1
"ecb’s",1
"ecbiotech",1
"ecbwatcher",1
"eccles",1
"ecclésiastique",1
"ecclesiology",1
"ece",1
"ecec",1
"échec",1
"echevarrieta",1
"echigoya",1
"echilibrul",1
"éclairées",1
"eco",1
"ecocide",1
"ecocommunity",1
"ecodesign",1
"ecoenterprise",1
"ecofeminism",1
"ecogovernmentality",1
"ecoinnovations",1
"écoles",1
"ecoliterate",1
"ecologia",1
"ecología",1
"ecológicas",1
"ecológicasy",1
"ecologies",1
"écologique",1
"ecologism",1
"ecologista",1
"ecolutionary",1
"ecomony",1
"econã³micos",1
"econmico",1
"economã­a",1
"econometría",1
"econometrica",1
"econométrica",1
"econométricas",1
"econométrico",1
"econométrie",1
"economicdemographic",1
"economicdynamics",1
"economicised",1
"economicoagrario",1
"económicofinancieras",1
"económicopolíticas’",1
"economics–engineering",1
"economics—a",1
"economics—an",1
"economics—economia",1
"economicsmarshall",1
"economicsts",1
"economicus",1
"economicus’",1
"économies",1
"economies”",1
"economiste",1
"economizing",1
"economy–environment",1
"economy’s",1
"economy”",1
"economy（）",1
"economyâ€™",1
"economyan",1
"economythe",1
"econophysics",1
"econtact",1
"ecopetrol",1
"ecopolitics",1
"ecos",1
"ecosocial",1
"ecowas",1
"ecsc",1
"ecscs",1
"ecumenism",1
"ecv",1
"eddie",1
"edebate",1
"edens",1
"edgar",1
"edgeworth",1
"edição",1
"edict",1
"edinburgh",1
"edirne",1
"edith",1
"éditions",1
"editor",1
"editors",1
"edouard",1
"edp",1
"educaciã³n",1
"educaciãn",1
"education–employment",1
"education–job",1
"education—questions",1
"education—reducing",1
"education’s",1
"educationfertility",1
"educations",1
"educationterrorism",1
"educativos",1
"educator",1
"edutainment",1
"eec",1
"eeconomy",1
"eedi",1
"efa",1
"efectivo",1
"efeitos",1
"efektu",1
"effeciency",1
"effectfor",1
"effects”",1
"effettiva",1
"efficace",1
"efficacement",1
"efficiently",1
"efficienza",1
"effilochement",1
"effizienz",1
"effort–reward",1
"effortsuppressing",1
"eficacia",1
"egalitarianism",1
"égalité",1
"égaux",1
"egba",1
"egen",1
"eggs",1
"egito",1
"egovernment",1
"egyenes",1
"egyoldalú",1
"egypt’s",1
"egypts",1
"együttműködés",1
"ehen",1
"ehs",1
"eichengreens",1
"eichengreenview",1
"eigener",1
"eighteen",1
"eighteenthtwentieth",1
"eighth",1
"eighthour",1
"eightyyears",1
"einaudiana",1
"einaudis",1
"eindomsrettigheter",1
"einen",1
"eines",1
"einfluss",1
"einhergehen",1
"einige",1
"einkommensverteilung",1
"einleitung",1
"einmal",1
"einordnung",1
"einst",1
"einstieg",1
"einternships",1
"einwanderung",1
"einwanderungspolitik",1
"eis",1
"eisenstadt",1
"eje",1
"ejecutivos",1
"ekcs",1
"ekonomia",1
"ekonomická",1
"ekonomickému",1
"ekonomických",1
"ekonomiczne",1
"ekonomika",1
"ekonomisindeki",1
"ekonomisinin",1
"ekonomisko",1
"elaboración",1
"elaboration",1
"elaborations",1
"elaborato",1
"elcano",1
"eldercare",1
"elders",1
"eleazar",1
"élections",1
"elective",1
"eléctricamente",1
"eléctricas",1
"électricité",1
"electricity–growth",1
"electricty",1
"electrificationsocial",1
"electronico",1
"electronics",1
"électronique",1
"električne",1
"elektronik",1
"element",1
"elementárních",1
"elementi",1
"elephant",1
"elephants",1
"elephants’",1
"eleştirel",1
"életművében",1
"életrajzi",1
"eletricidade",1
"elettorali",1
"életútja",1
"elevación",1
"elevate",1
"eleven’",1
"eleventh",1
"elèves",1
"elezioni",1
"elgamal",1
"elgin",1
"elhúzódó",1
"elicit",1
"eliciting",1
"eligible",1
"elimination",1
"eliminations",1
"eliteestado",1
"elitistacompetitivas",1
"élitistes",1
"eliya",1
"elizabeth",1
"ellos",1
"elly",1
"elmélete",1
"elméletének",1
"elméleti",1
"eln",1
"elon",1
"elorriera",1
"elorrieta",1
"elosztási",1
"előtt",1
"elsa",1
"elsa’s",1
"else’s",1
"elsewhere",1
"első",1
"email",1
"emailbased",1
"emanate",1
"emancipatory",1
"emarket",1
"embarkation",1
"embarrassment",1
"embeddings",1
"embotellada",1
"embouteillées",1
"embrapa",1
"embryonic",1
"embryos",1
"èmeème",1
"émergence",1
"emergencia",1
"emergencies",1
"emergente",1
"emergentes",1
"emergingmarket",1
"emeritus",1
"emigrants",1
"emigres",1
"émigrés",1
"emilia»",1
"emilian",1
"emirate",1
"emissione",1
"émissions",1
"emisssion",1
"emit",1
"emlékképek",1
"emmanuel",1
"emmision",1
"emoticons",1
"emotionalbehavioral",1
"emotivism",1
"emp",1
"empagran",1
"empalmes",1
"empapelamiento",1
"empathetically",1
"empathizing",1
"empfinden“",1
"empieza",1
"empireâ€™s",1
"empirically",1
"empiricism",1
"empiricists",1
"empirická",1
"empirico",1
"empirie",1
"empirikus",1
"empiriques",1
"empirische",1
"emploi",1
"employeebased",1
"employeremployee",1
"employers’",1
"empoderadas",1
"emprendedor",1
"emprendedores",1
"empresariais",1
"empresários",1
"empress",1
"emptor",1
"empty",1
"emulate",1
"emus",1
"enabler",1
"enables",1
"enactment",1
"encantado",1
"encargo",1
"enclaves",1
"enclavity",1
"encontró",1
"encouragement",1
"encourages",1
"encroachment",1
"encrucijada",1
"encuentro",1
"encuentros",1
"encuesta",1
"encyclopedia",1
"endemic",1
"endeudamiento",1
"endofnineteenthcentury",1
"endogenizing",1
"endorsement",1
"endurance",1
"endure",1
"endustri",1
"endüstri",1
"endüstrileşme",1
"energetic",1
"energetique",1
"energia",1
"energiekrise",1
"energiepreise",1
"energies",1
"energiesanktionen",1
"energije",1
"energyeconomic",1
"energyindependent",1
"energyinduced",1
"energyopaep",1
"energypoverty",1
"energyreturnoninvestment",1
"énfasis",1
"enfitã©utico",1
"enfoccontag",1
"enfrentar",1
"engagements",1
"engel",1
"engels",1
"engermansokoloff",1
"engineer",1
"engineered",1
"engineering”",1
"engineeringvehicle",1
"englandâ€™s",1
"englishs",1
"englishspeaking",1
"enhancements",1
"enigmatic",1
"enjoy",1
"enjoying",1
"enlarged",1
"enlazada",1
"enlighten",1
"enlightenment’",1
"enlightenment”",1
"enp",1
"enquiry",1
"enriching",1
"enrique",1
"enrollments",1
"enron",1
"ensanchamiento",1
"enseignement",1
"ensemble",1
"ensembles",1
"ensenanzas",1
"enseñanzas",1
"ensino",1
"enslave",1
"enslavement",1
"ensminger’s",1
"entangling",1
"entegrasyonu",1
"entegrasyonunun",1
"entegre",1
"enterpreneurship",1
"enterprises’",1
"enterprisesâ€™",1
"enterprising",1
"entertaining",1
"enthusiasts",1
"enti",1
"entire",1
"entitled",1
"entorno",1
"entornos",1
"entrainetelle",1
"entrant",1
"entrante",1
"entrega",1
"entrenchment",1
"entrepreneur’s",1
"entrepreneural",1
"entrepreneuriale",1
"entrepreneurialism",1
"entrepreneurs’",1
"entrepreneurshipvolume",1
"entreprisesla",1
"entrepriseslémergence",1
"entrerpreneurial",1
"entretien",1
"entretiens",1
"entrevista",1
"entropica",1
"entrpreneurs",1
"entstehung",1
"entwickelt",1
"entwicklungen",1
"entwicklungspolitischer",1
"environment—an",1
"environmentally",1
"environmentálnej",1
"environmentální",1
"environnement",1
"environnementale",1
"environnementales",1
"environnementaux",1
"envoy",1
"epaebai",1
"eparhia",1
"epcot’s",1
"ephemerality",1
"epi",1
"epicenter",1
"epicycles",1
"epigenetic",1
"épisode",1
"episodio",1
"episodios",1
"épistémiques",1
"epistemología",1
"epistemologii",1
"épistémologique",1
"epitomizing",1
"epl",1
"epochal",1
"epohi",1
"epq",1
"eprdfs",1
"equalisation",1
"equalizing",1
"equally",1
"equals",1
"équateur",1
"équations",1
"equilibrios",1
"equipments",1
"equipo",1
"equipped",1
"equity–efficiency",1
"equitybased",1
"equitynew",1
"equivalence",1
"equivalent",1
"equivocada",1
"era—qualitative",1
"eradicate",1
"eradication",1
"erc",1
"erdoğan",1
"eredete",1
"erfahrung",1
"erfolg",1
"erfolgs",1
"erfolgsmodell",1
"erhard",1
"erhöht",1
"erik",1
"eriksen",1
"eritreas",1
"erjahre",1
"erjahren",1
"erken",1
"erleichterung",1
"erlös",1
"ermisch",1
"erneutem",1
"erodare",1
"erodării",1
"eropa",1
"erp",1
"erregten",1
"erreichen",1
"errements",1
"erroneous",1
"errores",1
"erros",1
"ersa",1
"erst",1
"értekezlet",1
"értelem",1
"erwartung",1
"erwartungsrevisionen",1
"erwartungsunsicherheit",1
"erzählung",1
"érzelem",1
"esa",1
"esbozo",1
"esbütünlesme",1
"escania",1
"escaped",1
"escenario",1
"esclavage",1
"esclavagisme",1
"esclavas",1
"esclavista",1
"esclavitud",1
"esclavo",1
"escobar",1
"escogedoras",1
"esconden",1
"escooters",1
"escort",1
"escorts",1
"escravidão",1
"escravista",1
"escrow",1
"esenciales",1
"eservice",1
"esfera",1
"esg–evidence",1
"eshami",1
"eslabonamientos",1
"eso",1
"espaã±ol",1
"espaã±ola",1
"espace",1
"espaciais",1
"espaciales",1
"espagne",1
"espagnole",1
"españa”",1
"espanhola",1
"espanol",1
"espanoles",1
"espansione",1
"espanya",1
"esparel",1
"especialização",1
"especializaciones",1
"especies",1
"especificación",1
"específicas",1
"espectro",1
"espejismo",1
"espejo",1
"esperar",1
"esperti",1
"esplorativa",1
"espoirs",1
"espop",1
"espuria",1
"esquecidas",1
"esr",1
"essex",1
"esta",1
"está",1
"ésta",1
"estabelecimentos",1
"establish",1
"estacional",1
"estacionalidad",1
"estacionariedad",1
"estadística",1
"estadonovo",1
"estadoprovidência",1
"estadounidense",1
"estadunidense",1
"estancó",1
"estatales",1
"estate”",1
"estatísticas",1
"esteban",1
"esteemed",1
"esterilización",1
"estil",1
"estimacio",1
"estimated",1
"estimator",1
"estocástica",1
"estonia’s",1
"estoniachampion",1
"estonian",1
"estrada",1
"estranged",1
"estrangeiras",1
"estratégias",1
"estrategico",1
"estratégico”",1
"estructuralismo",1
"estructuralista",1
"estructuras",1
"estruturalismo",1
"estudiada",1
"estul",1
"eswatini",1
"eta’",1
"etablierung",1
"etaitil",1
"etapas",1
"étape",1
"étatique",1
"etatyzmu",1
"etc",1
"étendue",1
"eternal…",1
"ethanol",1
"ethereum",1
"ethic”",1
"ethicopolitics",1
"ethnicracial",1
"ethnics",1
"ethniques",1
"ethno–racial",1
"ethnocentrism",1
"ethnodiversity",1
"ethnogenesis",1
"ethnonationalism",1
"ethnonationalist",1
"ethnopharmacology",1
"ethnoracial",1
"eti",1
"etica",1
"ética",1
"eticeâ€",1
"etiology",1
"etkili",1
"etl",1
"etnik",1
"etnográfica",1
"etnokrasi",1
"étrangers",1
"etropole",1
"ett",1
"etude",1
"eturning",1
