.,Freq,freq,cum_freq,rank,gini
FACTOR COSTS,1,6.506731213440304e-6,0.9647530370164975,10347,-0.0021290930807276176
FACTOR DISCLOSURES,1,6.506731213440304e-6,0.9647595437477109,10348,-0.0021290930807276176
FACTOR ENERGY EFFICIENCY,1,6.506731213440304e-6,0.9647660504789243,10349,-0.0021290930807276176
FACTOR INCOMES,1,6.506731213440304e-6,0.9647725572101377,10350,-0.0021290930807276176
FACTOR MARKET DISTORTIONS,1,6.506731213440304e-6,0.964779063941351,10351,-0.0021290930807276176
FACTOR MARKETS,1,6.506731213440304e-6,0.9647855706725644,10352,-0.0021290930807276176
FACTOR MODEL,1,6.506731213440304e-6,0.9647920774037778,10353,-0.0021290930807276176
FACTOR PRICE EQUALIZATION,1,6.506731213440304e-6,0.9647985841349912,10354,-0.0021290930807276176
FACTOR PRODUCTIVITY DIFFERENCES,1,6.506731213440304e-6,0.9648050908662046,10355,-0.0021290930807276176
FACTOR PROPORTIONS,1,6.506731213440304e-6,0.964811597597418,10356,-0.0021290930807276176
FACTOR SHARES,1,6.506731213440304e-6,0.9648181043286314,10357,-0.0021290930807276176
FACTOR SUBSTITUTION,1,6.506731213440304e-6,0.9648246110598447,10358,-0.0021290930807276176
FACTOR-PROPORTIONS,1,6.506731213440304e-6,0.9648311177910581,10359,-0.0021290930807276176
FACTOR-PROPORTIONS THEORY,1,6.506731213440304e-6,0.9648376245222715,10360,-0.0021290930807276176
FACTORS MODEL,1,6.506731213440304e-6,0.9648441312534849,10361,-0.0021290930807276176
FACTORY-WORKERS,1,6.506731213440304e-6,0.9648506379846983,10362,-0.0021290930807276176
FACULTY RETIREMENT,1,6.506731213440304e-6,0.9648571447159117,10363,-0.0021290930807276176
FAILED APPOINTMENTS,1,6.506731213440304e-6,0.964863651447125,10364,-0.0021290930807276176
FAINIS INCREASING RETURNS,1,6.506731213440304e-6,0.9648701581783384,10365,-0.0021290930807276176
FAIR ALLOCATIONS,1,6.506731213440304e-6,0.9648766649095518,10366,-0.0021290930807276176
FAIR DISCLOSURE,1,6.506731213440304e-6,0.9648831716407652,10367,-0.0021290930807276176
FAIR TRADE COFFEE,1,6.506731213440304e-6,0.9648896783719786,10368,-0.0021290930807276176
FAIR TRADE PRODUCTS,1,6.506731213440304e-6,0.964896185103192,10369,-0.0021290930807276176
FAIR VALUATION,1,6.506731213440304e-6,0.9649026918344054,10370,-0.0021290930807276176
FAIR WAGE,1,6.506731213440304e-6,0.9649091985656187,10371,-0.0021290930807276176
FAIRER SEX,1,6.506731213440304e-6,0.9649157052968321,10372,-0.0021290930807276176
FALLACY,1,6.506731213440304e-6,0.9649222120280455,10373,-0.0021290930807276176
FALLS,1,6.506731213440304e-6,0.9649287187592589,10374,-0.0021290930807276176
FALSE CONSENSUS,1,6.506731213440304e-6,0.9649352254904723,10375,-0.0021290930807276176
FALSE DISCOVERIES,1,6.506731213440304e-6,0.9649417322216857,10376,-0.0021290930807276176
FALSE DISCOVERY,1,6.506731213440304e-6,0.964948238952899,10377,-0.0021290930807276176
FALSIFIABILITY,1,6.506731213440304e-6,0.9649547456841124,10378,-0.0021290930807276176
FAME-SEEKING,1,6.506731213440304e-6,0.9649612524153258,10379,-0.0021290930807276176
FAMILY CARE,1,6.506731213440304e-6,0.9649677591465392,10380,-0.0021290930807276176
FAMILY CONTROL,1,6.506731213440304e-6,0.9649742658777526,10381,-0.0021290930807276176
FAMILY FIRM,1,6.506731213440304e-6,0.964980772608966,10382,-0.0021290930807276176
FAMILY FIRMS,1,6.506731213440304e-6,0.9649872793401794,10383,-0.0021290930807276176
FAMILY GAP,1,6.506731213440304e-6,0.9649937860713927,10384,-0.0021290930807276176
FAMILY LIMITATION,1,6.506731213440304e-6,0.9650002928026061,10385,-0.0021290930807276176
FAMILY POLICIES,1,6.506731213440304e-6,0.9650067995338195,10386,-0.0021290930807276176
FAMILY RECONSTITUTION 1580-1837,1,6.506731213440304e-6,0.9650133062650329,10387,-0.0021290930807276176
FAMILY STABILITY,1,6.506731213440304e-6,0.9650198129962463,10388,-0.0021290930807276176
FAMILY SYSTEMS,1,6.506731213440304e-6,0.9650263197274597,10389,-0.0021290930807276176
FAMILY VIOLENCE,1,6.506731213440304e-6,0.965032826458673,10390,-0.0021290930807276176
FAMILY WAGE,1,6.506731213440304e-6,0.9650393331898864,10391,-0.0021290930807276176
FAMILY-LIFE SURVEY,1,6.506731213440304e-6,0.9650458399210998,10392,-0.0021290930807276176
FAMILY-SIZE PREFERENCES,1,6.506731213440304e-6,0.9650523466523132,10393,-0.0021290930807276176
FARES,1,6.506731213440304e-6,0.9650588533835266,10394,-0.0021290930807276176
FARM INVESTMENT,1,6.506731213440304e-6,0.96506536011474,10395,-0.0021290930807276176
FARM-LEVEL ECONOMICS,1,6.506731213440304e-6,0.9650718668459534,10396,-0.0021290930807276176
FARMER FIELD SCHOOLS,1,6.506731213440304e-6,0.9650783735771667,10397,-0.0021290930807276176
FARMLAND,1,6.506731213440304e-6,0.9650848803083801,10398,-0.0021290930807276176
FARMLAND PROTECTION,1,6.506731213440304e-6,0.9650913870395935,10399,-0.0021290930807276176
FASHION CYCLES,1,6.506731213440304e-6,0.9650978937708069,10400,-0.0021290930807276176
FAST-FOOD,1,6.506731213440304e-6,0.9651044005020203,10401,-0.0021290930807276176
FAT,1,6.506731213440304e-6,0.9651109072332337,10402,-0.0021290930807276176
FATHER ABSENCE,1,6.506731213440304e-6,0.9651174139644471,10403,-0.0021290930807276176
FATHERS OCCUPATION,1,6.506731213440304e-6,0.9651239206956604,10404,-0.0021290930807276176
FAVOR,1,6.506731213440304e-6,0.9651304274268738,10405,-0.0021290930807276176
FAVORED CANDIDATE,1,6.506731213440304e-6,0.9651369341580872,10406,-0.0021290930807276176
FAVORED RETIREMENT ACCOUNTS,1,6.506731213440304e-6,0.9651434408893006,10407,-0.0021290930807276176
FAVORED-NATION CLAUSE,1,6.506731213440304e-6,0.965149947620514,10408,-0.0021290930807276176
FAVORED-NATION CLAUSES,1,6.506731213440304e-6,0.9651564543517274,10409,-0.0021290930807276176
FAVORITE-LONGSHOT BIAS,1,6.506731213440304e-6,0.9651629610829408,10410,-0.0021290930807276176
FAVOURITISM,1,6.506731213440304e-6,0.9651694678141541,10411,-0.0021290930807276176
FCC LICENSE AUCTIONS,1,6.506731213440304e-6,0.9651759745453675,10412,-0.0021290930807276176
FDI POLICY,1,6.506731213440304e-6,0.9651824812765809,10413,-0.0021290930807276176
FDI SPILLOVERS,1,6.506731213440304e-6,0.9651889880077943,10414,-0.0021290930807276176
FEATHER,1,6.506731213440304e-6,0.9651954947390077,10415,-0.0021290930807276176
FEATURE WEIGHTS,1,6.506731213440304e-6,0.9652020014702211,10416,-0.0021290930807276176
FEDERAL CONVENTION,1,6.506731213440304e-6,0.9652085082014344,10417,-0.0021290930807276176
FEDERAL DEBT,1,6.506731213440304e-6,0.9652150149326478,10418,-0.0021290930807276176
FEDERAL FISCAL CONSTITUTIONS,1,6.506731213440304e-6,0.9652215216638612,10419,-0.0021290930807276176
FEDERAL STUDENT AID,1,6.506731213440304e-6,0.9652280283950746,10420,-0.0021290930807276176
FEDERAL-REGULATIONS,1,6.506731213440304e-6,0.965234535126288,10421,-0.0021290930807276176
FEDERAL-RESERVE POLICY,1,6.506731213440304e-6,0.9652410418575014,10422,-0.0021290930807276176
FEDERALIST SYSTEM,1,6.506731213440304e-6,0.9652475485887148,10423,-0.0021290930807276176
FEE CUTS,1,6.506731213440304e-6,0.9652540553199281,10424,-0.0021290930807276176
FEE-FOR-SERVICE,1,6.506731213440304e-6,0.9652605620511415,10425,-0.0021290930807276176
FEED-IN-TARIFFS,1,6.506731213440304e-6,0.9652670687823549,10426,-0.0021290930807276176
FEERS,1,6.506731213440304e-6,0.9652735755135683,10427,-0.0021290930807276176
FEES AFFECT,1,6.506731213440304e-6,0.9652800822447817,10428,-0.0021290930807276176
FEET,1,6.506731213440304e-6,0.9652865889759951,10429,-0.0021290930807276176
FELDSTEIN-HORIOKA PARADOX,1,6.506731213440304e-6,0.9652930957072084,10430,-0.0021290930807276176
FELON DISFRANCHISEMENT,1,6.506731213440304e-6,0.9652996024384218,10431,-0.0021290930807276176
FEMALE AUTONOMY,1,6.506731213440304e-6,0.9653061091696352,10432,-0.0021290930807276176
FEMALE CHOICE SELECTS,1,6.506731213440304e-6,0.9653126159008486,10433,-0.0021290930807276176
FEMALE GENITAL MUTILATION,1,6.506731213440304e-6,0.965319122632062,10434,-0.0021290930807276176
FEMALE INCOME,1,6.506731213440304e-6,0.9653256293632754,10435,-0.0021290930807276176
FEMALE LABOR-MARKET,1,6.506731213440304e-6,0.9653321360944888,10436,-0.0021290930807276176
FEMALE LEADERS,1,6.506731213440304e-6,0.9653386428257021,10437,-0.0021290930807276176
FEMALE PHYSICIANS,1,6.506731213440304e-6,0.9653451495569155,10438,-0.0021290930807276176
FEMALE POLITICIANS,1,6.506731213440304e-6,0.9653516562881289,10439,-0.0021290930807276176
FEMALE SOCIALIZATION,1,6.506731213440304e-6,0.9653581630193423,10440,-0.0021290930807276176
FEMALE TOP MANAGERS,1,6.506731213440304e-6,0.9653646697505557,10441,-0.0021290930807276176
FEMALE WAGE DIFFERENTIALS,1,6.506731213440304e-6,0.9653711764817691,10442,-0.0021290930807276176
FEMALE-HEADED HOUSEHOLDS,1,6.506731213440304e-6,0.9653776832129825,10443,-0.0021290930807276176
FENS,1,6.506731213440304e-6,0.9653841899441958,10444,-0.0021290930807276176
FERTILITY DIFFERENTIALS,1,6.506731213440304e-6,0.9653906966754092,10445,-0.0021290930807276176
FERTILITY MANAGEMENT,1,6.506731213440304e-6,0.9653972034066226,10446,-0.0021290930807276176
FERTILITY REGULATION,1,6.506731213440304e-6,0.965403710137836,10447,-0.0021290930807276176
FERTILITY-CONTROL,1,6.506731213440304e-6,0.9654102168690494,10448,-0.0021290930807276176
FETAL ORIGINS HYPOTHESIS,1,6.506731213440304e-6,0.9654167236002628,10449,-0.0021290930807276176
FETAL-ORIGINS HYPOTHESIS,1,6.506731213440304e-6,0.9654232303314761,10450,-0.0021290930807276176
FEUDALISM,1,6.506731213440304e-6,0.9654297370626895,10451,-0.0021290930807276176
FIAT,1,6.506731213440304e-6,0.9654362437939029,10452,-0.0021290930807276176
FICTITIOUS PLAY,1,6.506731213440304e-6,0.9654427505251163,10453,-0.0021290930807276176
FIELD BEHAVIOR,1,6.506731213440304e-6,0.9654492572563297,10454,-0.0021290930807276176
FIELD EXPERIMENTAL-EVIDENCE,1,6.506731213440304e-6,0.9654557639875431,10455,-0.0021290930807276176
FIELD SYSTEMS,1,6.506731213440304e-6,0.9654622707187565,10456,-0.0021290930807276176
FIELLER THEOREM,1,6.506731213440304e-6,0.9654687774499698,10457,-0.0021290930807276176
FIGHT,1,6.506731213440304e-6,0.9654752841811832,10458,-0.0021290930807276176
FILE,1,6.506731213440304e-6,0.9654817909123966,10459,-0.0021290930807276176
FILIAL RESPONSIBILITY,1,6.506731213440304e-6,0.96548829764361,10460,-0.0021290930807276176
FILINGS,1,6.506731213440304e-6,0.9654948043748234,10461,-0.0021290930807276176
FILM GROSSES,1,6.506731213440304e-6,0.9655013111060368,10462,-0.0021290930807276176
FIN 48,1,6.506731213440304e-6,0.9655078178372501,10463,-0.0021290930807276176
FINAL GOODS,1,6.506731213440304e-6,0.9655143245684635,10464,-0.0021290930807276176
FINAL-OFFER,1,6.506731213440304e-6,0.9655208312996769,10465,-0.0021290930807276176
FINANCE REFORMS,1,6.506731213440304e-6,0.9655273380308903,10466,-0.0021290930807276176
FINANCES,1,6.506731213440304e-6,0.9655338447621037,10467,-0.0021290930807276176
FINANCIAL ADVISERS,1,6.506731213440304e-6,0.9655403514933171,10468,-0.0021290930807276176
FINANCIAL COMPENSATION,1,6.506731213440304e-6,0.9655468582245305,10469,-0.0021290930807276176
FINANCIAL CRISES EVIDENCE,1,6.506731213440304e-6,0.9655533649557438,10470,-0.0021290930807276176
FINANCIAL CYCLE,1,6.506731213440304e-6,0.9655598716869572,10471,-0.0021290930807276176
FINANCIAL DECISIONS,1,6.506731213440304e-6,0.9655663784181706,10472,-0.0021290930807276176
FINANCIAL DIVERSIFICATION,1,6.506731213440304e-6,0.965572885149384,10473,-0.0021290930807276176
FINANCIAL DOLLARIZATION,1,6.506731213440304e-6,0.9655793918805974,10474,-0.0021290930807276176
FINANCIAL ECONOMICS,1,6.506731213440304e-6,0.9655858986118108,10475,-0.0021290930807276176
FINANCIAL EXPERTISE,1,6.506731213440304e-6,0.9655924053430242,10476,-0.0021290930807276176
FINANCIAL FLEXIBILITY,1,6.506731213440304e-6,0.9655989120742375,10477,-0.0021290930807276176
FINANCIAL FLOWS,1,6.506731213440304e-6,0.9656054188054509,10478,-0.0021290930807276176
FINANCIAL INSTABILITY,1,6.506731213440304e-6,0.9656119255366643,10479,-0.0021290930807276176
FINANCIAL INTERACTIONS,1,6.506731213440304e-6,0.9656184322678777,10480,-0.0021290930807276176
FINANCIAL MARKET IMPACT,1,6.506731213440304e-6,0.9656249389990911,10481,-0.0021290930807276176
FINANCIAL MARKET IMPERFECTIONS,1,6.506731213440304e-6,0.9656314457303045,10482,-0.0021290930807276176
FINANCIAL MEDIA,1,6.506731213440304e-6,0.9656379524615178,10483,-0.0021290930807276176
FINANCIAL POLICIES,1,6.506731213440304e-6,0.9656444591927312,10484,-0.0021290930807276176
FINANCIAL POLICY,1,6.506731213440304e-6,0.9656509659239446,10485,-0.0021290930807276176
FINANCIAL REGULATION,1,6.506731213440304e-6,0.965657472655158,10486,-0.0021290930807276176
FINANCIAL REPRESSION,1,6.506731213440304e-6,0.9656639793863714,10487,-0.0021290930807276176
FINANCIAL RISK,1,6.506731213440304e-6,0.9656704861175848,10488,-0.0021290930807276176
FINANCIAL RISK MANAGEMENT,1,6.506731213440304e-6,0.9656769928487982,10489,-0.0021290930807276176
FINANCIAL RISK-MANAGEMENT,1,6.506731213440304e-6,0.9656834995800115,10490,-0.0021290930807276176
FINANCIAL SERVICES,1,6.506731213440304e-6,0.9656900063112249,10491,-0.0021290930807276176
FINANCIAL STATEMENT ANALYSIS,1,6.506731213440304e-6,0.9656965130424383,10492,-0.0021290930807276176
FINANCIAL STATEMENT FRAUD,1,6.506731213440304e-6,0.9657030197736517,10493,-0.0021290930807276176
FINANCIAL STRENGTH,1,6.506731213440304e-6,0.9657095265048651,10494,-0.0021290930807276176
FINANCIAL STRESS,1,6.506731213440304e-6,0.9657160332360785,10495,-0.0021290930807276176
FINANCIAL SUPERVISION,1,6.506731213440304e-6,0.9657225399672918,10496,-0.0021290930807276176
FINANCIAL SUSTAINABILITY,1,6.506731213440304e-6,0.9657290466985052,10497,-0.0021290930807276176
FINANCIAL-INDUSTRIAL GROUPS,1,6.506731213440304e-6,0.9657355534297186,10498,-0.0021290930807276176
FINANCIAL-INTERMEDIARIES,1,6.506731213440304e-6,0.965742060160932,10499,-0.0021290930807276176
FINANCIAL-REPORTING QUALITY,1,6.506731213440304e-6,0.9657485668921454,10500,-0.0021290930807276176
FINANCIALISATION,1,6.506731213440304e-6,0.9657550736233588,10501,-0.0021290930807276176
FINANCIALLY CONSTRAINED BIDDERS,1,6.506731213440304e-6,0.9657615803545722,10502,-0.0021290930807276176
FINANCING INNOVATION,1,6.506731213440304e-6,0.9657680870857855,10503,-0.0021290930807276176
FINE WINE,1,6.506731213440304e-6,0.9657745938169989,10504,-0.0021290930807276176
FINISHED GOODS,1,6.506731213440304e-6,0.9657811005482123,10505,-0.0021290930807276176
FINITE,1,6.506731213440304e-6,0.9657876072794257,10506,-0.0021290930807276176
FINITE COALITIONS,1,6.506731213440304e-6,0.9657941140106391,10507,-0.0021290930807276176
FINITE HORIZONS,1,6.506731213440304e-6,0.9658006207418525,10508,-0.0021290930807276176
FINLAND,1,6.506731213440304e-6,0.9658071274730659,10509,-0.0021290930807276176
FINTECH,1,6.506731213440304e-6,0.9658136342042792,10510,-0.0021290930807276176
FIRE,1,6.506731213440304e-6,0.9658201409354926,10511,-0.0021290930807276176
FIRE INSURANCE,1,6.506731213440304e-6,0.965826647666706,10512,-0.0021290930807276176
FIREARM AVAILABILITY,1,6.506731213440304e-6,0.9658331543979194,10513,-0.0021290930807276176
FIREARMS,1,6.506731213440304e-6,0.9658396611291328,10514,-0.0021290930807276176
FIREARMS VIOLENCE,1,6.506731213440304e-6,0.9658461678603462,10515,-0.0021290930807276176
FIRM BEHAVIOR,1,6.506731213440304e-6,0.9658526745915595,10516,-0.0021290930807276176
FIRM BOUNDARIES MATTER,1,6.506731213440304e-6,0.9658591813227729,10517,-0.0021290930807276176
FIRM COMPLIANCE,1,6.506731213440304e-6,0.9658656880539863,10518,-0.0021290930807276176
FIRM EFFICIENCY,1,6.506731213440304e-6,0.9658721947851997,10519,-0.0021290930807276176
FIRM EVIDENCE,1,6.506731213440304e-6,0.9658787015164131,10520,-0.0021290930807276176
FIRM LEVERAGE,1,6.506731213440304e-6,0.9658852082476265,10521,-0.0021290930807276176
FIRM OWNERSHIP,1,6.506731213440304e-6,0.9658917149788399,10522,-0.0021290930807276176
FIRM PERFORMANCE EVIDENCE,1,6.506731213440304e-6,0.9658982217100532,10523,-0.0021290930807276176
FIRM RESPONSE,1,6.506731213440304e-6,0.9659047284412666,10524,-0.0021290930807276176
FIRM RETURNS,1,6.506731213440304e-6,0.96591123517248,10525,-0.0021290930807276176
FIRM SUBJECT,1,6.506731213440304e-6,0.9659177419036934,10526,-0.0021290930807276176
FIRM TENURE,1,6.506731213440304e-6,0.9659242486349068,10527,-0.0021290930807276176
FIRM UNCERTAINTY,1,6.506731213440304e-6,0.9659307553661202,10528,-0.0021290930807276176
FIRM-LEVEL DATA,1,6.506731213440304e-6,0.9659372620973335,10529,-0.0021290930807276176
FIRM-SPECIFIC INFORMATION,1,6.506731213440304e-6,0.9659437688285469,10530,-0.0021290930807276176
FIRMS GO DARK,1,6.506731213440304e-6,0.9659502755597603,10531,-0.0021290930807276176
FIRMS HEDGE,1,6.506731213440304e-6,0.9659567822909737,10532,-0.0021290930807276176
FIRMS INFORMATION ENVIRONMENT,1,6.506731213440304e-6,0.9659632890221871,10533,-0.0021290930807276176
FIRMS INVESTMENT,1,6.506731213440304e-6,0.9659697957534005,10534,-0.0021290930807276176
FIRMS RESPONSES,1,6.506731213440304e-6,0.9659763024846139,10535,-0.0021290930807276176
FISCAL ADJUSTMENTS,1,6.506731213440304e-6,0.9659828092158272,10536,-0.0021290930807276176
FISCAL AUSTERITY,1,6.506731213440304e-6,0.9659893159470406,10537,-0.0021290930807276176
FISCAL BEHAVIOR,1,6.506731213440304e-6,0.965995822678254,10538,-0.0021290930807276176
FISCAL CONSEQUENCES,1,6.506731213440304e-6,0.9660023294094674,10539,-0.0021290930807276176
FISCAL COORDINATION,1,6.506731213440304e-6,0.9660088361406808,10540,-0.0021290930807276176
FISCAL DISCIPLINE,1,6.506731213440304e-6,0.9660153428718942,10541,-0.0021290930807276176
FISCAL DOMINANCE,1,6.506731213440304e-6,0.9660218496031076,10542,-0.0021290930807276176
FISCAL EQUALIZATION,1,6.506731213440304e-6,0.9660283563343209,10543,-0.0021290930807276176
FISCAL FORESIGHT,1,6.506731213440304e-6,0.9660348630655343,10544,-0.0021290930807276176
FISCAL INCIDENCE,1,6.506731213440304e-6,0.9660413697967477,10545,-0.0021290930807276176
FISCAL INTERDEPENDENCE,1,6.506731213440304e-6,0.9660478765279611,10546,-0.0021290930807276176
FISCAL MULTIPLIER,1,6.506731213440304e-6,0.9660543832591745,10547,-0.0021290930807276176
FISCAL MULTIPLIERS,1,6.506731213440304e-6,0.9660608899903879,10548,-0.0021290930807276176
FISCAL PRESSURES,1,6.506731213440304e-6,0.9660673967216012,10549,-0.0021290930807276176
FISCAL REDISTRIBUTION,1,6.506731213440304e-6,0.9660739034528146,10550,-0.0021290930807276176
FISCAL STATE,1,6.506731213440304e-6,0.966080410184028,10551,-0.0021290930807276176
FISCAL-POLICY INTERACTIONS,1,6.506731213440304e-6,0.9660869169152414,10552,-0.0021290930807276176
FISCAL-POLICY RULES,1,6.506731213440304e-6,0.9660934236464548,10553,-0.0021290930807276176
FISCAL-POLICY SHOCKS,1,6.506731213440304e-6,0.9660999303776682,10554,-0.0021290930807276176
FISH,1,6.506731213440304e-6,0.9661064371088816,10555,-0.0021290930807276176
FISH PRODUCTION,1,6.506731213440304e-6,0.9661129438400949,10556,-0.0021290930807276176
FISHER BODY,1,6.506731213440304e-6,0.9661194505713083,10557,-0.0021290930807276176
FISHERIES MANAGEMENT,1,6.506731213440304e-6,0.9661259573025217,10558,-0.0021290930807276176
FITNESS REQUIREMENTS,1,6.506731213440304e-6,0.9661324640337351,10559,-0.0021290930807276176
FIXATION ANALYSIS,1,6.506731213440304e-6,0.9661389707649485,10560,-0.0021290930807276176
FIXATIONS,1,6.506731213440304e-6,0.9661454774961619,10561,-0.0021290930807276176
FIXED EXCHANGE-RATE,1,6.506731213440304e-6,0.9661519842273752,10562,-0.0021290930807276176
FIXED PRICE EQUILIBRIA,1,6.506731213440304e-6,0.9661584909585886,10563,-0.0021290930807276176
FIXED RATE TENDERS,1,6.506731213440304e-6,0.966164997689802,10564,-0.0021290930807276176
FIXED-RATE,1,6.506731213440304e-6,0.9661715044210154,10565,-0.0021290930807276176
FIXED-TERM CONTRACTS,1,6.506731213440304e-6,0.9661780111522288,10566,-0.0021290930807276176
FLASH CRASH,1,6.506731213440304e-6,0.9661845178834422,10567,-0.0021290930807276176
FLAT TAX,1,6.506731213440304e-6,0.9661910246146556,10568,-0.0021290930807276176
FLEMING-VIOT PROCESS,1,6.506731213440304e-6,0.9661975313458689,10569,-0.0021290930807276176
FLEMISH MUNICIPALITIES,1,6.506731213440304e-6,0.9662040380770823,10570,-0.0021290930807276176
FLEXIBILITIES,1,6.506731213440304e-6,0.9662105448082957,10571,-0.0021290930807276176
FLEXIBLE LABOR,1,6.506731213440304e-6,0.9662170515395091,10572,-0.0021290930807276176
FLEXIBLE RESERVE PRICE,1,6.506731213440304e-6,0.9662235582707225,10573,-0.0021290930807276176
FLEXIBLE STAFFING ARRANGEMENTS,1,6.506731213440304e-6,0.9662300650019359,10574,-0.0021290930807276176
